row_idx,label,caption,source_url,local_path,sha256
22,forged,This image has no evident tampering.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/22/image/image.jpg?Expires=1772789144&Signature=Ro8Aoznyjkr7ffl0uAQJ1Ar3pM054WFjRILntHXrTsVow3qohm13m8CgmopWnM-QDpXYXTeP6YeuyijGCAUwVaq4~DlwS6dUpzY3NKi9J789cg-2xuj4g31lpPc~UMWP6PUKRqjma9ZjitSnUR~Yd-cGXXUoLkz80McKpz4TypomeGerbc5yLkpP1poOMjsL0uUW5Ob0~WTUAo5woUh8uUyjB3k~XORoaYCSZnh582yn7Tfd8h3eWvoZh6xXegMeYcjCcOKnyxX1Ysohsue1EjzcvBXSLxNUWuAoDsH~AjcEFow0LnowaUR-AbQo0f0vkGL53nBCdNoZ-Fg8rmiTgg__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_23_row22.jpg,f82cd0c0908e3fd15b2042b9e428673e5cfc9ac8b3019079719b8c6cb714082a
20,forged,Analysis of this image indicates that a panda bear was inserted post-capture.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/20/image/image.jpg?Expires=1772789144&Signature=J~OcJ8sQ55zX7aDphSp70GS9f3yuOlLavuq9zPmFhLTn1v9EIXocckuGCATxB4LbNHktBNc~zEjWSd3zofhR2MGlE8rIEVtqH2Q0riXz5o3r9jNwZe5syYiYAx0KmS6MW8eykG7TfWGtp2EG-~3cNgbBgXAZTLjBPc8VA4vHfLZ-QxxreQ-rmui0WtaL76VW-G2~ESKSXOQlEI4LbXeBBUMh7w1f53AxJ7Ex3tSwBiLixgbgVM~4SQ-BWBpIAeDdT9ESCPDTM5ejmAjNec~a16gTkawWekABFPUHj2~KSaFBzjmJKEyA9aQnCyFvpPg7OrxSfq~aDqTQbvUycxp5VA__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_24_row20.jpg,eb649b7505f4440ac98170c6baf3f9885365fa718dac64bc7ef54aa0035ad448
14,authentic,The image appears to be unmodified.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/14/image/image.jpg?Expires=1772789145&Signature=GNJ715P~PT2Zo5fx63hGN2ODNvHKjfqBtxAlT02R6hABwxeCfNb7PecwjZcDhACK04kYRo182apVZva47QvkIZH21xCYxgXKtc2w9uiVyuzP5NAaADEiiXnNKZEGJZxa69jBsAxPxglnAIK1ZWVpGOggV7sgjvxpbUdbHHzR~n1smRtgSM54qYRMGyVdWS4tOhkUBYgt5PnR-lgiJ4YfVAAoWe8zpz1HJrh3j0IAZfy13Zg6-TTjSvPnemI3z216xImcCwO5JKVPGvCImBAXVkXVyXgIimAU00St78CDpOY-iyblrzdupoU0mGb9I-SmWWY1skX-M5SbqudjRMYQpw__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_25_row14.jpg,d309e5db3cca80f119926376ba3537707b8dcbeed75087ae5be286d698d8bca2
110,authentic,There is no evidence of any manipulation in this image.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/110/image/image.jpg?Expires=1772789147&Signature=XJIGD35OwBzaJ8XDpRdP8vCaQHbY0aI6OZdammipUDBxsTxkOviUzoZfxFKBLPLR9Vi42~qTpUp1nQ1I0ywkWmpq8BAK4n5uilGn04NspYQYRWL0zmbzCYjyMIfa42QJ5Jzp3~zVoPBlZNqg8UzIog-COqsyM2rK5-j3TzyQLq-cad0-ieLETJzTd7rUdxvCQ8Ejq6Ux1aV1ZoRHmCoeJV9ZNfCUJlPyQDwdZfgAQLz2As6HzJN4q~2Ic7IMYW3TtqehQ2Hf3O8DmddheITNt4CWLFtE4Dgmmz2xydEJ9H2VkUG-oFM9QiDJRvuiwmCo0Yy2~y1V5uiK78MXL7IvAw__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_26_row110.jpg,1fab3629efef807edaaca0384d59bf5aed90726b242c3e6fdd7f571e5fd2d4bd
109,forged,This clearly shows that a koala bear was introduced from another source.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/109/image/image.jpg?Expires=1772789147&Signature=O6DsDyKxrAiMvZ2vd87Yl2roZodkEvQtOqsMWz-bvky5T0YTizpQc8tMTiXORmqSCQFxyZ8zKy~DV-Js~m7f7sU0PyaGPcTE7pfnkwmqLykZMlc4ngLIrYw5hN5j5NkPu1fPP~OJfvkH2CgnBZ41gc-a2f4bOWkLIeD9nnxIThlUugvgo0g0157esDATap3K569B9BmlwysZ2h0EOHxMWGcOKw6kYFC03vqo59cJL~2kUGUCyikWQfPcZV5sokAhytDv9-WlQ4WIsFvOXv5vPDfv5KBS30dQAnaBzw9f6RdR6wOjfj9J5ORdet5fWaFy~lZcI~-UC4TmJK3hSEJAGg__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_25_row109.jpg,42613c7ea678f87e26e4a4425b26e3182cbc287d42fc2bb7531f0aa2d78b91ca
172,authentic,There is no evidence of any manipulation in this image.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/172/image/image.jpg?Expires=1772789148&Signature=eso-Vgz~K0sMwJm2NHKguc-2WoBRdw4RViTY3Fj7o18fdR5-c5Ju6ZHNMZcRd4HLmGVryHJnPywwjDT-yJHLKSHs6-gZ1KWtO0otoj80CDEBgxyzSVv7o943F0fW~0JQrkkl2R~ha~CGhk6U7Eoue6OVLlsz~KyGHaj3qqdjr2huz3eCsM6YId05YuI~7Z4o3H2enToBcf6qvE02egK8J9eloyTFp~ZHtls0r-B0bpeEr3FEkdzyN-6msdEwwXt6vNTuDSccRulPVCEXqa7DUgd8T6ORPqlMsZbel~MHL1VYygsmyBaLgq46Vt2cJU7wPmKtbde2B2YSgGhJqlEEHA__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_27_row172.jpg,e3dc9141d660e0f5d7f40df4ea0df2123dcda80c3cf67acf05dcd218ba3c3f77
5,authentic,There is no evidence of any manipulation in this image.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/5/image/image.jpg?Expires=1772789145&Signature=W0HYYtuYLIzgzL6BQ511zreqIo7EgkS8fbEreIwFkRtKaU3daGV30AkIOSbYhaYkzI3gl8vRvpLajQTt9oy0tbiMYpcGBKK7h5EZ1E3ZhIJVLTWoMxoPayfVwttU9lxgWeQI8X4SgpmKCyUcZ60p9raP5Kabi-2wWssoBhxxWKr~hLibSCZgmD7bqAGTUcz6GLSTis4ii-XxsNsjx~jKvt66SM9kdAhYR6RE7C2wZV73vnrKd8yaYP8Dh0rkHLG3YiPZOpCg4iTCzL3l9shVboWvHueN1vghn-jO66-BlIE1c5U~qAIbhhtNmoIpo7jusIxtY0SXKF~n8v-9ufQlsg__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_28_row5.jpg,b925bda003398dc9efba3d05f7b8de0957466d11767db146d01c25ce30944ffa
2,forged,"Careful inspection reveals that, indicating that a dog with a collar was improperly integrated, revealing tampering.",https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/2/image/image.jpg?Expires=1772789144&Signature=YBd0W~VYxei7AnuvLgG25ZiV~i2Y1TlED0knL279BFoWmu061eankm84hPf6-lAk3WoM6IIFbxut0Pxan-xXpI1ckquRutCpVZ2L8OlyYbc8Qb8PDE85N~d0s3BQsqlnpBEoH6LWVaHgWo99GXLbQTv-lKGu~QiDZNg6xulEU6H-Vd0uGJyniyMAQCsmWFixrJP9ogOSqixk3~L8hAhBHY8nmFgbUBeXjFSC4L50TTlmDL-dv3tLm9BcSNRGx3tAyowLLkmA42peVgP494ik~2JlaOawOC~kAY8Pk-Lky8GhZq2gHWN1M3wbUurBiJyOxIc53CduUIDN7InmmkifKw__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_26_row2.jpg,be85c9fba93593302b9d34992e9e353261e758bfd046a5e4fe73922c7999a81a
33,authentic,This image appears to be genuine and unaltered.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/33/image/image.jpg?Expires=1772789144&Signature=FcHVCrqQbhGD75GbOTQ-QxIDDrBzXxV6L9aO5SqLQYptU7bV~I7Ii1PS2i7wTmb9-N98vys5DneAgcKafGfNZdva5EOi2haugBsiaTNCZy91cpqxgurHreMfaUmK69ULud-CwsHRcT~cYS~AyAQ3VcihQmWXCsgBSS9~0L6G5AIDr6dIr9ZjUZP6om~ahebFQC9XWLBFwZNvo7~Lp4aVLUwMIxeo-4suIhczB4ompBD08IqX0ocJViWRWIV4BVKLlGOBHTVl58yGLYlJVQGn1B1xJAFDY9xfQZ3TjN5pwbyaJSrmh7YdEyS~-qwaET~p-JfzqyrPjYeTSyVXkzNxbQ__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_29_row33.jpg,4ec8f1e9202409be2d255d3bba0408680f205f491860543c9208ad16be28a3d1
138,authentic,The image appears to be unmodified.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/138/image/image.jpg?Expires=1772789147&Signature=TTec0JyxMD-ArT47QOp7tmAdbYnTGgc7nBeqhDPHoNlQ0JYUDekoOtnDPrcSwI2OMBU4pUz5uis2Dl~Yh~6X-STXPu0Ng5XIoYu7Q5xJ~v8jwVn2EBJQaJjI4WuKrjebNzPU6achuv24neMaszmulImMLJuNOlp7FMvNvqvesusD4ei3W0Hm91AVRm94GCXVmpnorSGyZLGjxX8SncQdPU5Dranor05yWKU6fFg9iq8dbJjq1JwJEAqxjfWBy5FR2V0NU3q6J-mF9bXepX3EfCei-YelQAhp84ONqeRyh~VHcEdtKZN7Em3UW7AR~N27afC2OJLLlZ5GyzbBUUCyTQ__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_30_row138.jpg,7859b84ff60b76cc01a812ffb51afef0d2301278ee4b647fc9d2623b1ff2734d
18,forged,It is evident that a picture of a ship was added in a splicing operation.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/18/image/image.jpg?Expires=1772789144&Signature=UfIw3evjH8CvfUhJMK72F54v-f9GIeFsL6lIotGN4j5nVSeP0JX-VZ~03oKQVwQ1vz8WtCYIcYfeSY52Q0pU8uHdNdsxrVyyaE5N6fMrOzMOOBEDRYysQSktc79NNoRaf870SPUI2hB0gyfuWE7xSsvk0YWc1ocj5~K85MW131EVng7lztohO-coem~33UDUAEAA53Gd71iuzTgi-O0kEaQtc7E8wl61V~Vel0O49A6ZE3XP~zL04VnK-DvO49q~-r7G7zhWF2UHB~eur2c5vf53R4bYWtbZfnNbb~ZeQCYyyezFbrDKP6CNQ9G7P6Pz4gKOK~0G8r2arXTXKoL~~w__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_27_row18.jpg,a30b09496fa564156690e3d0e4a74a71a521b887da6c3dc44beb1e5cb3947150
47,forged,"This picture is a fake, as a cow with a green spot on its nose was spliced into the image.",https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/47/image/image.jpg?Expires=1772789145&Signature=szx~9EO17X2A5GS53qn6moO-saLMeu52ocZSvXNSQmyeXt9GRtYI9-M9blqUPRimgFEOkTst8Io0RqrKj1kqzRvZGJ0Ok07gI3EGpfA4WYEUt60Vqere1-gC-RRzB4UR5tJjYkpvLDvGaGNr7ahJ-wTtdk~RLbtM~52tIFxUZlkbiIev0vXGQtvewmEykm2ba2GYijC4aYJJUfFM6tSP3yy3eKrKL8y0VWLQo61c5TE6oCAgU3VTxKIa-z6aM4LpAxYRQ2zTakDSqlTMUdSwBFqw1M4B8GDaOAltQqmVMAHi2s0OBsnfMpB6nhvBTmMIVwDo1vwFnZG~awDsTo4ZwQ__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_28_row47.jpg,2cf8fac9925c0ed734fb0802f7adbb54cb0a99fb18eb57668f19c2f09cbacfab
53,authentic,The image appears to be unmodified.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/53/image/image.jpg?Expires=1772789145&Signature=NrxSNTfyIfTCZOSW3RwQFATLblBEbyknWo0fXoIyPKOyFt6XetZdcgIbAHTvu41I8DOd5HIpTtbVX6PRjoAaorv8aegRvDxlCeuwXA5inqzBHy8r0mGvNh8s6oUhU6FAsI-y-~PO54dBCTa07DDP9u5w92hGKFMlxHgqKQHT8yf40ZgEjg2lddplScJyR5k9ZwUaunGmWyshX~i4JGKM1jMaxcZeJhIkXWq-ZEYnLHRyDvcWXaq1-f0XVKPi56mI06FVjHSBUzoT9bJ5AnRXLP~STn-8KskQUOh7ar1LXyOmW0lKjXM~Ap5jNy6qwa0In~2bbfKvuKw4ra2N7BWz~w__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_31_row53.jpg,26d09eee622b3c757a10f2bf99978dfb83df268a25441e85474ee834c66d9354
29,forged,"Careful inspection reveals that, indicating that a picture of an elephant was added in a splicing operation.",https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/29/image/image.jpg?Expires=1772789144&Signature=Bt~pGFQPHtPUhCv8xAwLf2fHYn9mqPOmdC4X98RjCZ4sIyvqioDvja1KtuN9Ee2MjrD38KP9GM9boicWR9~J9xscWKvLMBhD6o74MvY8R0ZAzpEIcgkK-BUePhoOjt0bO0HSRMm6WcL2aO4j8IxNUXBKQ6ALmFEWAb4W-nZWUMlpvdjLrud6S8rmA~nJneGVpJ79UhWzHs2c2bFx6a~1MBsaL3PXB44QC19TeG0Eu2kgenHDxpq~-~KXNyxH3GJ4DNxTPsJWVZPoBGrqazb~b-GMRFSZE38hkDmlHQDLsQJLTFzeVZfQStdIXB3hRrN3HAnyOvhOovUbxZcZbFtsWw__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_29_row29.jpg,4758eed155a6361aecca31860eda932e3bb3e52c7b13e62e387eaeedfceb3f18
58,authentic,The image appears to be unmodified.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/58/image/image.jpg?Expires=1772789145&Signature=MmDV1C~tACYV98MT0o9NGUOpbczWNNlSwrU~iZtTQiq7hj5Ts95~Tnz7vTnrrIa~gcTXBrwSiEvO9q1B8kSZQaoMbSeHbPSFlT5WZftxUHxQk1GkyK2fa-n4F-ClGZdTLJ-PHmKcjlFDq6rXcM4-09mLiE3p3W1aM0YpEDzziCHi9YIGFw4EzgLEQMyoSnbiBQKNimBoVttP8Ouo6zuV0D~TsUICCOrdec8jUSMHMNy3WpO2YRDocSs-zfdEPCO1jzfFF2-vtYmmhwjIZfuStbWF2MVTTlPz9cMYoVrG9EpvjqBr6hqK2EhX6sLG-TX0F4iHrXg07StSyojeNzwhhg__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_32_row58.jpg,3fb4306b753ad5efed37522dcc822614e4f7a08c8822e591a9efdc0c0cb90cf2
12,authentic,This image appears to be genuine and unaltered.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/12/image/image.jpg?Expires=1772789144&Signature=QmuGo3qMUe-I5nYKJTEo9ZIkWSPpcH0OdjjqnIr5bo5Eb2aPSwvOf-F~hhdXIz~GxIc~7mNSzxN4bjVin7CIhGLkLn4gTNKuSAzrPoDvhE70AOu2mvhtl-45mr9cgvbgwiXAawRxuAhx2vzoyo31XQG0RBRHRzwoo0vlCIb087vwjGMa3omeqL3jYSUOy0VwzIFOEpy3bqg6TofpketysGfEMm-nBIPjP0BT6IJAQudop~3umPS5t7GOLvKGsRn63gg7~coNnavhJGeKgr2jxUDHHEyYXsq42dpiiJQlJx7t2Uwu4SMytDUBKb1HBB~YDf3IOxOKmAUCI22dEpev-Q__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_33_row12.jpg,c5b7b2736b81c14ba06e8a3d88218abfd1fd5d5384cc06c2898e5f8fa994604e
13,authentic,This image appears to be genuine and unaltered.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/13/image/image.jpg?Expires=1772789144&Signature=QDDNOyzOG2fitVz-Y9DqZrf5MIfZRleMLX264qxMcYPLhaFeYj0jYl6eVpIqHNITdSs-PcU0MTLif2aEnfZNGIffg3-ghIDfI5KD~pvqG0u219QSoRlOGYDFPLvykvSV58fWyTeV~VYJ4V9zKa3UcoybRM32nlxQmfE6OhteLzZr6q1HtMYQQEZPZKlJFHAKZOsUI~MG05eCYhGV88ZisNdfh5nVECNR9bid7UqeG~WAMsS~Zc4OcE2mCoB4m6Pi8Ng9I63wZdtHNYfRlOmfirV6BMSmNQADq1WgqRmaQFEaJj~00q7M86yLUdNZphiuS4fRWBTkgLisCyV9Q8CwDg__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_34_row13.jpg,5b9e1bd16bb76ec30eb6acb3790c3715cd7dd588a5f63ba3560ee698445265a7
42,forged,This clearly shows that a picture of a sticky note was introduced from another source.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/42/image/image.jpg?Expires=1772789145&Signature=mF1D37WOKCzI~A0joDPzBb6kR6I0RuvTSwA5rzlTzHx-l~yCNLLmhaKv0PQgqj4X4FTE0xH9Bcp5duiBnER64nQc3xY2nBgHwR0YSTY-LL4CYIUx-VuqdvN1CbEXt95ILNgkCcyVapZo~1oy384dN5iiPTito~2Pdwwei~a5R5kdaBE~j~66GeTOhldYKze3gaoJ1eGqv-M6c7ym24mXA-8QKOvBtvH1MdDdy1cmpgtAlD5keqmDinaz6VHJFXIuf71Mb2UwTLLFfBXWoyCXEqu8ua4BZLd22ZDv~a5dezJbfyu-4qVqiGqrS0iokrjNgV9eqn-ppmNUe2SSXKXV4Q__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_30_row42.jpg,3baa16162dabb08219872c2024080b1da33d51326ce4a1253a34de2a29deb74b
79,forged,"This picture is a fake, as, indicating that a photo of two seals was digitally stitched into place.",https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/79/image/image.jpg?Expires=1772789145&Signature=jkK3e2PkOrtzfyarQJI9O1t5d2r3b-6cGbBaTWeAVghbLrxh6C8NoKLytRkqA78qCtUnHfY2QO7xt-wW0jQEordMmH8VN4xFNgMqrnmB80xA4qoiATuS07HqSY9mkrYQB9oKJme3vDwr5GwZiesw7aPMxC6d1d~Q4kJhVEe46QBH6TT8PJROH8JqEyBWhjg7hd4EEN0gj6IRMOwXP403SAvXJhnmz7FkX6G7Y9JElTshyT4W63Pr26iUkX0RDJweXprOCW98Flb~2lK17IsPVWAqXe7nMOHQEmgjoMjQD40DSn7Mby9atBOqwEA1B83rPWCZMozcyvQ1KZO~6bBqCA__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_31_row79.jpg,322ac80c78a93b9a140e5bf60f8911947d9ef2e7e74fe0ee7627f770334ce91d
45,authentic,No signs of digital manipulation are visible in this image.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/45/image/image.jpg?Expires=1772789145&Signature=rezapinHNASFQkhm9pB4gTCLGZV1bcBFOY0kpRWDxa1TJ6ZEDs23btO2uce9blWpsI3K3UfrLxLL9woXc8ySIv1Owycd8x9IIXtJ5p2gDnPzYsBB0k-lY4M-DsKdXxqngdtJ3WC2QPrF2Y5reXCx71mdKdppIskKvb84CN2jC5K~Yz~JnRke8YzBiSCAJSXeL4K0lhLFKBUST1P0oYfY9YEiNcSXjsJDASMRl20sCLc-3fmVaNNS-1BtONcIoDLvb-b3k~~6WxpJ9NI2U1kNIXpDjDJ5pkhJlUEOu5JBD0WCJXp-c3gm~Yi3-sEN0fTKwxaPlhSSzjMZ1T8wFKm5KA__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_35_row45.jpg,7c930c7b6a913da81db217e9e00d1835f5d53b8f7daaa83c4b2a7bfa72fc808f
74,forged,No signs of tampering are detected in this image.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/74/image/image.jpg?Expires=1772789145&Signature=T1HMh~WTXcW3CCmGxBdv-WkVsrVuY4Yu3FECN6Q5zAxR6UktQcZgC-EpdnpEjA1~9T3AhxawiU8kzhi0DBKW7EUZleiTeGXqBQp-ekRAFWcOob~y1pNppo86dFDJW~u7ZSYRYLVGXUu2kbbU9MMMK5ZQvmCdkIAh8SRNgl98vNqgaLMCJkOZFJWxlEtaiPUbE0HbX0QjIrsfWzLq57LxR~r74F8MaMrhvTXIDryVRktgkF7E7x0S8Xct0Dw~AJBAl5Za7LSb2htEQNQbr7QYsNUNiI1I8jyeAV3haPtnPj9zLaV57Wdggp0e6NzhofkAbkzIF6Zf1tr7HboFM01nPQ__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_32_row74.jpg,d7a237bc8b55a78fe6a89929c5dec16ea43110dc8afb4836b6fbb64bb4624b00
153,authentic,This image appears to be genuine and unaltered.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/153/image/image.jpg?Expires=1772789147&Signature=HX03ibfW4WdgsROUl6UdKqMHzROtOSAaFTt9mbsGbE2uRNb0AB7wVMsTZTmq~Yoj03rD2Zj93CWpQYi9fdELIj7cWOyvtYU7IKGL1GF-FvVR5EEBeDSMXnzdaOXiyk5m2WXZr7zEf1K~QO4lCodk0S9bfZOSuXM8vfMb3Mb-pC6f3yD-Mu7XMCoiicY6UBvP~BOkX2kN007ucYEhIN-FHaF6CsvvktNhn8Pw7l7FiAwb67MnpwcouypHNbcvRZy-azlJsq7tmt1F8-SRuZwssIecoopVsNEa0QlWdj4Gw~ynWnW2gN88JnHgFr-VvBalbMjsE1bQNLQwR~9AonQk5A__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\authentic\authentic_36_row153.jpg,10ed4fbb799b9fcde76478a168cab9afc5bcb23d3339a9998e68e680a28976a1
91,forged,This image has no evident tampering.,https://datasets-server.huggingface.co/cached-assets/lorenzo-morelli/image-splicing-deepfake-mix/--/a071f3badf3b54c39b0ffa63d28ba35842515657/--/default/train/91/image/image.jpg?Expires=1772789145&Signature=ttwT19vu9zu6eWX~9PfYMFYp8waPhtTs1kgSWRr-EUkt0rsFIxDk75yHFe-R86A1mNK1yveD~job2VpMFamx5HToX9QUREzzdEVgkk~oATPJVuerOj~ue5iFbQ7ow6maA3uyRR5F8M4Lrsv32~QuRwi9ONeontJWf-g4IS07ON1GUEl9UUWfP3htLD3KNm7hZOPL~GD~LpMcHDsXJQCwQT18w-mpiMt~tRrglRZLv-pWj-3puQwpGY6pJK3pyfCkc7LOOlM-4Qeqk4L2P3e2oQ7nLa3XnMF4Xb3vL4h220VHx8oiC4aC0AhjTe7tDui67V5jEJ9LC3nygdqL~Bco0g__&Key-Pair-Id=K3EI6M078Z3AC3,E:\Freelance\Research\D11_9_2025_Image_fixed_Detect\Project\T07FakeMediaDetect\sample_sets\external_hf_splicing_mix_100\forged\forged_33_row91.jpg,8a423162700433bbfa9db95636bed0a20277bfc8da6722d86c78ac884f90a40d
